,연도,날짜,시간,경기,게임센터,하이라이트,TV,라디오,구장,비고,시리즈
2121,2020,08.09(일),17:00,롯데vs두산,,,SPO-T,KNN-R,잠실,우천취소,"0,9"
2122,2020,,17:00,삼성vsSK,,,MS-T,T-R,문학,우천취소,"0,9"
2123,2020,,17:00,NC8vs1KIA,리뷰,하이라이트,SS-TK-CMB,,광주,-,"0,9"
2124,2020,,17:00,LG1vs2키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
2125,2020,,17:00,KT6vs3한화,리뷰,하이라이트,SPO-2TD-CMB,,대전,-,"0,9"
2126,2020,08.10(월),18:30,롯데vs두산,,,SPO-T,KNN-R,잠실,우천취소,"0,9"
2127,2020,,18:30,삼성vsSK,,,MS-T,T-R,문학,우천취소,"0,9"
2128,2020,,18:30,KTvs한화,,,SPO-2TD-CMB,,대전,우천취소,"0,9"
2129,2020,08.11(화),18:30,KIA8vs4LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2130,2020,,18:30,NCvs롯데,,,SS-T,KNN-RPM-R,사직,우천취소,"0,9"
2131,2020,,18:30,두산6vs1삼성,리뷰,하이라이트,SPO-T,T-RDM-R,대구,-,"0,9"
2132,2020,,18:30,SK1vs6KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
2133,2020,,18:30,한화7vs5키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
2134,2020,08.12(수),18:30,KIA0vs8LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2135,2020,,18:30,NC4vs8롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2136,2020,,18:30,두산15vs8삼성,리뷰,하이라이트,SPO-T,T-RDM-R,대구,-,"0,9"
2137,2020,,18:30,SK11vs2KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
2138,2020,,18:30,한화2vs3키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
2139,2020,08.13(목),18:30,KIA2vs4LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2140,2020,,18:30,NC9vs2롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2141,2020,,18:30,두산2vs3삼성,리뷰,하이라이트,SPO-T,T-RDM-R,대구,-,"0,9"
2142,2020,,18:30,SK10vs6KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
2143,2020,,18:30,한화3vs6키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
2144,2020,08.14(금),18:30,KT5vs3두산,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
2145,2020,,18:30,키움1vs5롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
2146,2020,,18:30,LG10vs4NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2147,2020,,18:30,SK6vs7KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
2148,2020,,18:30,삼성10vs1한화,리뷰,하이라이트,SS-TD-CMB,TM-R,대전,-,"0,9"
2149,2020,08.15(토),17:00,KT5vs7두산,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
2150,2020,,17:00,키움3vs1롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
2151,2020,,17:00,LG13vs4NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2152,2020,,17:00,SK3vs10KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
2153,2020,,17:00,삼성2vs0한화,리뷰,하이라이트,SS-TD-CMB,,대전,-,"0,9"
2154,2020,08.16(일),17:00,KT4vs1두산,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
2155,2020,,17:00,키움6vs3롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
2156,2020,,17:00,LG6vs5NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2157,2020,,17:00,SK5vs8KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
2158,2020,,17:00,삼성2vs3한화,리뷰,하이라이트,SS-TD-CMB,,대전,-,"0,9"
2159,2020,08.18(화),18:30,KIA5vs6LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
2160,2020,,18:30,한화3vs9SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
2161,2020,,18:30,두산9vs2롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
2162,2020,,18:30,KT6vs3삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
2163,2020,,18:30,키움1vs5NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2164,2020,08.19(수),18:30,KIA1vs10LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
2165,2020,,18:30,한화6vs26SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
2166,2020,,18:30,두산3vs7롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
2167,2020,,18:30,KT6vs4삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
2168,2020,,18:30,키움6vs4NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2169,2020,08.20(목),18:30,롯데6vs5두산,리뷰,하이라이트,MS-T,KNN-R,잠실,-,"0,9"
2170,2020,,18:30,삼성8vs3SK,리뷰,하이라이트,SPO-2T,T-R,문학,-,"0,9"
2171,2020,,18:30,NC14vs2KIA,리뷰,하이라이트,SPO-T,,광주,-,"0,9"
2172,2020,,18:30,LG5vs6키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
2173,2020,,18:30,KT3vs0한화,리뷰,하이라이트,SS-T,TM-R,대전,-,"0,9"
2174,2020,08.21(금),18:30,롯데0vs1두산,리뷰,하이라이트,K-2T,KNN-R,잠실,-,"0,9"
2175,2020,,18:30,삼성6vs8SK,리뷰,하이라이트,KN-T,T-R,문학,-,"0,9"
2176,2020,,18:30,NC10vs4KIA,리뷰,하이라이트,SPO-T,,광주,-,"0,9"
2177,2020,,18:30,LG7vs3키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
2178,2020,,18:30,KT1vs5한화,리뷰,하이라이트,SS-TSPO-2T,TM-R,대전,-,"0,9"
2179,2020,08.22(토),18:00,한화vsLG,,,MS-T,,잠실,우천취소,"0,9"
2180,2020,,18:00,두산8vs1SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
2181,2020,,18:00,롯데5vs3삼성,리뷰,하이라이트,SPO-T,T-RKNN-R,대구,-,"0,9"
2182,2020,,18:00,NCvsKT,,,SPO-2T,,수원,우천취소,"0,9"
2183,2020,,18:00,KIA3vs4키움,리뷰,하이라이트,SS-T,S-R,고척,-,"0,9"
2184,2020,08.23(일),17:00,한화4vs3LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
2185,2020,,17:00,두산8vs1SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
2186,2020,,17:00,롯데11vs0삼성,리뷰,하이라이트,SPO-T,T-RKNN-R,대구,-,"0,9"
2187,2020,,17:00,NC1vs10KT,리뷰,하이라이트,SPO-2T,,수원,-,"0,9"
2188,2020,,17:00,KIA8vs7키움,리뷰,하이라이트,SS-T,,고척,-,"0,9"
2189,2020,08.24(월),18:30,한화6vs3LG,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
2190,2020,,18:30,NC1vs8KT,리뷰,하이라이트,SPO-2T,,수원,-,"0,9"
2191,2020,08.25(화),18:30,KIA8vs10두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2192,2020,,18:30,SK10vs8롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2193,2020,,18:30,LG3vs4삼성,리뷰,하이라이트,SPO-T,T-RDM-R,대구,-,"0,9"
2194,2020,,18:30,한화3vs11NC,리뷰,하이라이트,MS-T,GM-R,창원,-,"0,9"
2195,2020,,18:30,키움4vs1KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
2196,2020,08.26(수),18:30,KIA7vs5두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2197,2020,,18:30,SK1vs3롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2198,2020,,18:30,LG8vs5삼성,리뷰,하이라이트,SPO-T,T-RDM-R,대구,-,"0,9"
2199,2020,,18:30,한화5vs9NC,리뷰,하이라이트,MS-T,GM-R,창원,-,"0,9"
2200,2020,,18:30,키움5vs6KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
2201,2020,08.27(목),18:30,KT0vs2LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
2202,2020,,18:30,KIA4vs10SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
2203,2020,,18:30,키움11vs6롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
2204,2020,,18:30,두산2vs8NC,리뷰,하이라이트,MS-T,GM-R,창원,-,"0,9"
2205,2020,,18:30,삼성0vs7한화,리뷰,하이라이트,SS-TD-CMB,T-RTM-R,대전,-,"0,9"
2206,2020,08.28(금),18:30,KT5vs6LG,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
2207,2020,,18:30,KIA11vs8SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
2208,2020,,18:30,키움8vs4롯데,리뷰,하이라이트,SPO-2T,KNN-RPM-R,사직,-,"0,9"
2209,2020,,18:30,두산11vs4NC,리뷰,하이라이트,MS-T,GM-R,창원,-,"0,9"
2210,2020,,18:30,삼성vs한화,,,SS-TD-CMB,T-RTM-R,대전,우천취소,"0,9"
2211,2020,08.29(토),18:00,두산5vs5LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2212,2020,,18:00,한화7vs9롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
2213,2020,,18:00,SK5vs9NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2214,2020,,18:00,KTvsKIA,,,MS-TK-CMB,,광주,우천취소,"0,9"
2215,2020,,18:00,삼성5vs4키움,리뷰,하이라이트,SS-T,T-R,고척,-,"0,9"
2216,2020,08.30(일),14:00,KT8vs5KIA,리뷰,하이라이트,MS-T,,광주,-,"0,9"
2217,2020,,17:00,두산1vs4LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2218,2020,,17:00,한화2vs6롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
2219,2020,,17:00,SK4vs7NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2220,2020,,17:00,삼성2vs3키움,리뷰,하이라이트,SS-T,T-R,고척,-,"0,9"
2221,2020,,17:00,KT5vs7KIA,리뷰,하이라이트,MS-T,,광주,-,"0,9"
2222,2020,09.01(화),18:30,한화0vs4두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2223,2020,,18:30,LG13vs5SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
2224,2020,,18:30,롯데2vs11KT,리뷰,하이라이트,MS-T,KNN-R,수원,-,"0,9"
2225,2020,,18:30,삼성0vs6KIA,리뷰,하이라이트,SPO-TK-CMB,T-R,광주,-,"0,9"
2226,2020,,18:30,NC5vs2키움,리뷰,하이라이트,SS-T,,고척,-,"0,9"
2227,2020,09.02(수),18:30,한화vs두산,,,SPO-2T,,잠실,우천취소,"0,9"
2228,2020,,18:30,LGvsSK,,,KN-T,,문학,우천취소,"0,9"
2229,2020,,18:30,롯데vsKT,,,MS-T,KNN-R,수원,우천취소,"0,9"
2230,2020,,18:30,삼성vsKIA,,,SPO-TK-CMB,T-R,광주,우천취소,"0,9"
2231,2020,,18:30,NC4vs6키움,리뷰,하이라이트,SS-T,,고척,-,"0,9"
2232,2020,09.03(목),18:30,NC5vs6LG,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
2233,2020,,18:30,KIA4vs3롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2234,2020,,18:30,두산10vs11삼성,리뷰,하이라이트,MS-T,T-RDM-R,대구,-,"0,9"
2235,2020,,18:30,SK2vs6KT,리뷰,하이라이트,SPO-2T,,수원,-,"0,9"
2236,2020,,18:30,키움6vs5한화,리뷰,하이라이트,SPO-TD-CMB,TM-R,대전,-,"0,9"
2237,2020,09.04(금),15:00,KIA6vs3롯데,리뷰,하이라이트,KN-TSS-TSPO-T,KNN-RPM-R,사직,-,"0,9"
2238,2020,,15:00,SK2vs10KT,리뷰,하이라이트,MS-TSPO-2T,,수원,-,"0,9"
2239,2020,,18:30,KIA7vs9롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2240,2020,,18:30,SK5vs7KT,리뷰,하이라이트,SPO-2T,,수원,-,"0,9"
2241,2020,,18:30,NC5vs5LG,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
2242,2020,,18:30,두산5vs12삼성,리뷰,하이라이트,MS-T,T-RDM-R,대구,-,"0,9"
2243,2020,,18:30,키움1vs7한화,리뷰,하이라이트,SPO-TD-CMB,TM-R,대전,-,"0,9"
2244,2020,09.05(토),17:00,SK1vs5두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
2245,2020,,17:00,LGvs롯데,,,SS-T,KNN-RPM-R,사직,우천취소,"0,9"
2246,2020,,17:00,NCvs삼성,,,MS-T,T-R,대구,우천취소,"0,9"
2247,2020,,17:00,KT8vs1키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
2248,2020,,17:00,KIA5vs4한화,리뷰,하이라이트,SPO-2TD-CMB,,대전,-,"0,9"
2249,2020,09.06(일),14:00,SK0vs10두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
2250,2020,,14:00,LG7vs1롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2251,2020,,14:00,KT8vs7키움,리뷰,하이라이트,KN-T,,고척,-,"0,9"
2252,2020,,14:00,KIA8vs4한화,리뷰,하이라이트,SPO-2TD-CMB,,대전,-,"0,9"
2253,2020,,14:00,NC3vs5삼성,리뷰,하이라이트,MS-T,T-R,대구,-,"0,9"
2254,2020,,17:00,NCvs삼성,,,MS-T,T-R,대구,우천취소,"0,9"
2255,2020,09.07(월),18:30,LG6vs12롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2256,2020,09.08(화),18:30,KT0vs8두산,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
2257,2020,,18:30,키움16vs15SK,리뷰,하이라이트,SPO-T,,문학,-,"0,9"
2258,2020,,18:30,한화4vs2삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
2259,2020,,18:30,롯데2vs14NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
2260,2020,,18:30,LG2vs3KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
2261,2020,09.09(수),15:00,한화4vs4삼성,리뷰,하이라이트,KN-TMS-TSS-TSPO-2T,T-RDM-R,대구,-,"0,9"
2262,2020,,18:30,한화7vs0삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
2263,2020,,18:30,KT4vs2두산,리뷰,하이라이트,MS-T,,잠실,-,"0,9"
2264,2020,,18:30,키움13vs4SK,리뷰,하이라이트,SPO-T,,문학,-,"0,9"
2265,2020,,18:30,롯데7vs5NC,리뷰,하이라이트,SPO-2T,KNN-RGM-R,창원,-,"0,9"
2266,2020,,18:30,LGvsKIA,,,KN-TK-CMB,,광주,우천취소,"0,9"
2267,2020,09.10(목),18:30,키움1vs6LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2268,2020,,18:30,삼성8vs13롯데,리뷰,하이라이트,KN-T,T-RKNN-RPM-R,사직,-,"0,9"
2269,2020,,18:30,KT8vs13NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2270,2020,,18:30,두산5vs4KIA,리뷰,하이라이트,MS-TK-CMB,,광주,-,"0,9"
2271,2020,,18:30,SK5vs1한화,리뷰,하이라이트,SS-TD-CMB,TM-R,대전,-,"0,9"
2272,2020,09.11(금),18:30,키움8vs2LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2273,2020,,18:30,삼성4vs12롯데,리뷰,하이라이트,KN-T,T-RKNN-RPM-R,사직,-,"0,9"
2274,2020,,18:30,KT1vs9NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2275,2020,,18:30,두산vsKIA,,,MS-TK-CMB,,광주,우천취소,"0,9"
2276,2020,,18:30,SK4vs3한화,리뷰,하이라이트,SS-TD-CMB,TM-R,대전,-,"0,9"
2277,2020,09.12(토),17:00,삼성5vs1LG,리뷰,하이라이트,KN-T,T-R,잠실,-,"0,9"
2278,2020,,17:00,롯데1vs2SK,리뷰,하이라이트,MS-T,KNN-R,문학,-,"0,9"
2279,2020,,17:00,KIA11vs3NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2280,2020,,17:00,한화2vs5KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
2281,2020,,17:00,두산0vs2키움,리뷰,하이라이트,SPO-2T,S-R,고척,-,"0,9"
2282,2020,09.13(일),14:00,삼성11vs0LG,리뷰,하이라이트,KN-T,T-R,잠실,-,"0,9"
2283,2020,,14:00,롯데1vs3SK,리뷰,하이라이트,MS-T,KNN-R,문학,-,"0,9"
2284,2020,,14:00,KIA4vs3NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2285,2020,,14:00,한화4vs5KT,리뷰,하이라이트,SS-T,,수원,-,"0,9"
2286,2020,,14:00,두산6vs6키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
2287,2020,09.15(화),18:30,NC3vs7두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
2288,2020,,18:30,삼성7vs0KT,리뷰,하이라이트,SPO-2T,T-R,수원,-,"0,9"
2289,2020,,18:30,SK16vs1KIA,리뷰,하이라이트,SS-TK-CMB,,광주,-,"0,9"
2290,2020,,18:30,롯데8vs5키움,리뷰,하이라이트,MS-T,KNN-R,고척,-,"0,9"
2291,2020,,18:30,LG5vs6한화,리뷰,하이라이트,SPO-TD-CMB,TM-R,대전,-,"0,9"
2292,2020,09.16(수),18:30,NC5vs3두산,리뷰,하이라이트,KN-T,,잠실,-,"0,9"
2293,2020,,18:30,삼성6vs11KT,리뷰,하이라이트,SPO-2T,T-R,수원,-,"0,9"
2294,2020,,18:30,SK7vs6KIA,리뷰,하이라이트,SS-TK-CMB,,광주,-,"0,9"
2295,2020,,18:30,롯데8vs2키움,리뷰,하이라이트,MS-T,KNN-R,고척,-,"0,9"
2296,2020,,18:30,LG11vs5한화,리뷰,하이라이트,SPO-TD-CMB,TM-R,대전,-,"0,9"
2297,2020,09.17(목),18:30,롯데1vs9LG,리뷰,하이라이트,SPO-2T,KNN-R,잠실,-,"0,9"
2298,2020,,18:30,NC3vs0SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
2299,2020,,18:30,KIA12vs2삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
2300,2020,,18:30,두산0vs3KT,리뷰,하이라이트,MS-T,,수원,-,"0,9"
2301,2020,,18:30,한화2vs5키움,리뷰,하이라이트,SPO-T,,고척,-,"0,9"
2302,2020,09.18(금),18:30,롯데5vs3LG,리뷰,하이라이트,SPO-2T,KNN-R,잠실,-,"0,9"
2303,2020,,18:30,NC9vs5SK,리뷰,하이라이트,KN-T,,문학,-,"0,9"
2304,2020,,18:30,KIA13vs5삼성,리뷰,하이라이트,SS-T,T-RDM-R,대구,-,"0,9"
2305,2020,,18:30,두산4vs5KT,리뷰,하이라이트,MS-T,,수원,-,"0,9"
2306,2020,,18:30,한화2vs0키움,리뷰,하이라이트,SPO-T,,고척,-,"0,9"
2307,2020,09.19(토),17:00,LG9vs6두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2308,2020,,17:00,KT5vs0SK,리뷰,하이라이트,MS-T,,문학,-,"0,9"
2309,2020,,17:00,NC1vs5롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2310,2020,,17:00,키움8vs7삼성,리뷰,하이라이트,SPO-T,T-R,대구,-,"0,9"
2311,2020,,17:00,한화0vs8KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
2312,2020,09.20(일),14:00,LG5vs6두산,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2313,2020,,14:00,KT10vs2SK,리뷰,하이라이트,MS-T,,문학,-,"0,9"
2314,2020,,14:00,키움6vs14삼성,리뷰,하이라이트,SPO-T,T-R,대구,-,"0,9"
2315,2020,,14:00,한화11vs3KIA,리뷰,하이라이트,KN-TK-CMB,,광주,-,"0,9"
2316,2020,,14:00,NC7vs2롯데,리뷰,하이라이트,SS-T,KNN-RPM-R,사직,-,"0,9"
2317,2020,,17:00,NC6vs2롯데,리뷰,하이라이트,KN-TMS-TSS-T,KNN-RPM-R,사직,-,"0,9"
2318,2020,09.22(화),18:30,SK2vs7LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2319,2020,,18:30,KT0vs8롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
2320,2020,,18:30,삼성2vs3NC,리뷰,하이라이트,SPO-T,T-RGM-R,창원,-,"0,9"
2321,2020,,18:30,키움2vs0KIA,리뷰,하이라이트,MS-TK-CMB,,광주,-,"0,9"
2322,2020,,18:30,두산1vs5한화,리뷰,하이라이트,SS-TD-CMB,TM-R,대전,-,"0,9"
2323,2020,09.23(수),18:30,SK2vs6LG,리뷰,하이라이트,SPO-2T,,잠실,-,"0,9"
2324,2020,,18:30,KT10vs5롯데,리뷰,하이라이트,KN-T,KNN-RPM-R,사직,-,"0,9"
2325,2020,,18:30,삼성7vs8NC,리뷰,하이라이트,SPO-T,T-RGM-R,창원,-,"0,9"
2326,2020,,18:30,키움13vs1KIA,리뷰,하이라이트,MS-TK-CMB,,광주,-,"0,9"
2327,2020,,18:30,두산5vs6한화,리뷰,하이라이트,SS-TD-CMB,TM-R,대전,-,"0,9"
2328,2020,09.24(목),18:30,삼성0vs1두산,리뷰,하이라이트,SS-T,T-R,잠실,-,"0,9"
2329,2020,,18:30,LG8vs12NC,리뷰,하이라이트,KN-T,GM-R,창원,-,"0,9"
2330,2020,,18:30,KIA5vs3KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
2331,2020,,18:30,SK1vs6키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
2332,2020,,18:30,롯데4vs7한화,리뷰,하이라이트,MS-TD-CMB,KNN-RTM-R,대전,-,"0,9"
2333,2020,09.25(금),18:30,삼성4vs3두산,리뷰,하이라이트,SS-T,T-R,잠실,-,"0,9"
2334,2020,,18:30,LG1vs7NC,리뷰,하이라이트,KN-T,GM-R,창원,-,"0,9"
2335,2020,,18:30,KIA3vs7KT,리뷰,하이라이트,SPO-T,,수원,-,"0,9"
2336,2020,,18:30,SK8vs6키움,리뷰,하이라이트,SPO-2T,,고척,-,"0,9"
2337,2020,,18:30,롯데5vs6한화,리뷰,하이라이트,MS-TD-CMB,KNN-RTM-R,대전,-,"0,9"
2338,2020,09.26(토),17:00,키움0vs4두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
2339,2020,,17:00,SK2vs8삼성,리뷰,하이라이트,SPO-2T,T-R,대구,-,"0,9"
2340,2020,,17:00,LG3vs1KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
2341,2020,,17:00,롯데16vs3KIA,리뷰,하이라이트,SS-TK-CMB,KNN-R,광주,-,"0,9"
2342,2020,,17:00,NC13vs1한화,리뷰,하이라이트,MS-TD-CMB,,대전,-,"0,9"
2343,2020,09.27(일),14:00,SK12vs1삼성,리뷰,하이라이트,SPO-2T,T-R,대구,-,"0,9"
2344,2020,,14:00,LG4vs5KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
2345,2020,,14:00,롯데1vs2KIA,리뷰,하이라이트,SS-TK-CMB,KNN-R,광주,-,"0,9"
2346,2020,,14:00,NC5vs4한화,리뷰,하이라이트,MS-TD-CMB,,대전,-,"0,9"
2347,2020,,14:00,키움7vs3두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
2348,2020,,17:00,키움1vs6두산,리뷰,하이라이트,KN-TMS-TSPO-T,,잠실,-,"0,9"
2349,2020,09.29(화),18:30,롯데8vs5LG,리뷰,하이라이트,KN-T,KNN-R,잠실,-,"0,9"
2350,2020,,18:30,KT4vs1삼성,리뷰,하이라이트,SS-T,T-R,대구,-,"0,9"
2351,2020,,18:30,SK0vs3NC,리뷰,하이라이트,SPO-T,GM-R,창원,-,"0,9"
2352,2020,,18:30,KIA10vs6키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
2353,2020,,18:30,두산7vs3한화,리뷰,하이라이트,SPO-2TD-CMB,TM-R,대전,-,"0,9"
2354,2020,09.30(수),14:00,롯데3vs5LG,리뷰,하이라이트,MS-T,KNN-R,잠실,-,"0,9"
2355,2020,,14:00,KT5vs3삼성,리뷰,하이라이트,SS-TSPO-T,T-R,대구,-,"0,9"
2356,2020,,14:00,SK3vs12NC,리뷰,하이라이트,SPO-2T,GM-R,창원,-,"0,9"
2357,2020,,14:00,KIA3vs2키움,리뷰,하이라이트,S-T,,고척,-,"0,9"
2358,2020,,14:00,두산0vs10한화,리뷰,하이라이트,KN-TD-CMB,TM-R,대전,-,"0,9"
2359,2020,10.01(목),14:00,롯데3vs2LG,리뷰,하이라이트,M-T,KNN-R,잠실,-,"0,9"
2360,2020,,14:00,KT6vs7삼성,리뷰,하이라이트,SS-TSPO-T,T-R,대구,-,"0,9"
2361,2020,,14:00,SK2vs10NC,리뷰,하이라이트,SPO-2T,GM-R,창원,-,"0,9"
2362,2020,,14:00,KIA3vs1키움,리뷰,하이라이트,MS-T,,고척,-,"0,9"
2363,2020,,14:00,두산4vs12한화,리뷰,하이라이트,KN-TD-CMB,TM-R,대전,-,"0,9"
2364,2020,10.02(금),14:00,KIA3vs14두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
2365,2020,,14:00,키움12vs5SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
2366,2020,,14:00,한화1vs4롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
2367,2020,,14:00,삼성8vs2NC,리뷰,하이라이트,SS-T,T-RGM-R,창원,-,"0,9"
2368,2020,,14:00,LG2vs5KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
2369,2020,10.03(토),14:00,KIA2vs7두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
2370,2020,,14:00,키움3vs9SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
2371,2020,,14:00,한화0vs10롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
2372,2020,,14:00,삼성6vs6NC,리뷰,하이라이트,SS-T,T-RGM-R,창원,-,"0,9"
2373,2020,,14:00,LG7vs2KT,리뷰,하이라이트,KN-T,,수원,-,"0,9"
2374,2020,,17:00,삼성2vs12NC,리뷰,하이라이트,SS-TSPO-T,T-RGM-R,창원,-,"0,9"
2375,2020,,17:00,LG2vs12KT,리뷰,하이라이트,KN-TMS-TSPO-2T,,수원,-,"0,9"
2376,2020,10.04(일),14:00,KIA1vs7두산,리뷰,하이라이트,SPO-T,,잠실,-,"0,9"
2377,2020,,14:00,키움0vs6SK,리뷰,하이라이트,SPO-2T,,문학,-,"0,9"
2378,2020,,14:00,한화5vs14롯데,리뷰,하이라이트,MS-T,KNN-RPM-R,사직,-,"0,9"
